Author,Comment,LikeCount,ReplyCount,neg,neu,pos,compound,Label
@rikesh_kr,Car पार्किंग से लेकर श्रीलंका तक का सफर❤,7,0,0.0,1.0,0.0,0.0,Neutral
@akashsinghpatil4299,🚩हिंदू जो लोग हैं वो Like करीये<br>🚩जय श्री राम 🚩,3,0,0.0,0.762,0.238,0.3612,Positive
@bkmrem66,This mahal was Burnt by RAM. I&#39;ve seen in the movie Adipurush.,0,0,0.0,1.0,0.0,0.0,Neutral
@Newlyviral223,Tqsm,0,0,0.0,1.0,0.0,0.0,Neutral
@ravimainwal8618,Better than sorav Joshi ❤,5,0,0.0,0.508,0.492,0.4404,Positive
@AmanYadav-zr5gc,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=1700"">28:20</a> in animal catchers ko promote mat kar",3,0,0.0,0.755,0.245,0.3818,Positive
@sandeeppol6687,"abhi acha kaam karreho, lage raho, tq bhai but please voice distub huyi hai vo toda correct karo",0,0,0.0,0.852,0.148,0.4497,Positive
@sukhjeetsukh3766,I love ravan he&#39;s the real legend❤,0,0,0.0,0.543,0.457,0.6369,Positive
@SUJAL_OFFICIALGAMER,Someone please send this video to Dhruv Radhi 😂😂,6,3,0.0,0.777,0.223,0.3182,Positive
@nord_opreview9822,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=1343"">22:23</a> any one noticed that red thing flying in air on behind of shlok ear.. What was that????",4,3,0.0,1.0,0.0,0.0,Neutral
@nayandutta942,This 30 min video is better than the Crore wasted Adipurush🤣,0,0,0.212,0.596,0.192,-0.0772,Neutral
@chandraprakashupadhyay7711,Ravan Ji 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@ankurspidey4142,In the world of Elvish Yadav...this vlog is a masterpiece 🔥,2,2,0.0,0.661,0.339,0.6249,Positive
@dhirendrasrivastav7287,I am also srivastav ❤ proud to be srivastav,2,0,0.0,0.659,0.341,0.4767,Positive
@panchiproduction2081,❤❤❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@d.kvlogs116,Vry nice ...amazing..make nore,0,0,0.0,0.517,0.483,0.4215,Positive
@lalitshukla4678,जय श्री राम 🚩🙏🏻,7,0,0.0,1.0,0.0,0.0,Neutral
@user-oi7ec8oo7s,Better than Dhruv rathee😂😅,15,4,0.0,0.508,0.492,0.4404,Positive
@taruldixit,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=985"">16:25</a> to <a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=1001"">16:41</a><br>@techburner <br>Ho skta h but ravan ji ne ye lanka chal krke maharaj kuber se li thi or ye Lanka maharaj kuber ne banai thi ... thats why its made of gold because kuber was god of money",0,0,0.0,0.93,0.07,0.4606,Positive
@diptikadam2945,Thank you for saying “ravan ji”,0,0,0.0,0.667,0.333,0.3612,Positive
@AdityaSingh-ub8cj,Sona pighal kar sona hi ban raha rhta hai pathar nahi ban jata hai 😂😂😂...ye kaunsa logic hai smjh ni aya 😂.....,5,2,0.265,0.735,0.0,-0.802,Negative
@rahulldandotiya,Raja ravan was might wrong sometimes but he was much better in his ethics❤️,7,0,0.115,0.67,0.215,0.4215,Positive
@shitalprabhachandra19,His one video Is enough than @Druvrathe &#39;s whole career.,1,0,0.0,1.0,0.0,0.0,Neutral
@sandeepgholve5500,"Hi team,<br>Please make a video on Raigad. Which was the capital of martha samrajya.",0,0,0.0,1.0,0.0,0.0,Neutral
@s24everything9,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=895"">14:55</a> pani gir ne se kala hua he bhai 😂",3,0,0.0,1.0,0.0,0.0,Neutral
@rahul19100,"<a href=""http://www.youtube.com/results?search_query=%23adivasi"">#Adivasi</a> <a href=""http://www.youtube.com/results?search_query=%23ravan"">#ravan</a> <a href=""http://www.youtube.com/results?search_query=%23bhakt"">#bhakt</a> <a href=""http://www.youtube.com/results?search_query=%23proud"">#proud</a> <a href=""http://www.youtube.com/results?search_query=%23to"">#to</a> <a href=""http://www.youtube.com/results?search_query=%23be"">#be</a> # <a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=326"">5:26</a> <a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=328"">5:28</a> ravan❤❤",4,0,0.0,1.0,0.0,0.0,Neutral
@Gaggu__dhiman2731,So good ❤❤❤❤❤❤❤❤❤,0,0,0.0,0.385,0.615,0.4927,Positive
@Epirium,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=328"">5:28</a> ♥♥",0,0,0.0,1.0,0.0,0.0,Neutral
@iamrealsd,"Bhai Loved the tour of Sri Lanka and Lanka of Raja Ravan<br>Bhai ABP, Aaj Tak , TV9, NDTV Aur baki jo bhi news channel cover kiye the un sabke uppar aur un sabse accha present kiya hai aapne <br>Love you bhai great video",4,0,0.0,0.833,0.167,0.8402,Positive
@AnjonRoyOfficial,Read the book &#39;In The Footsteps Of Rama&#39; and cover all the places. This type of historical vlogs we need in this generation. <br><br>Namaskar 🙏 <br>Love from Bangladesh. 🇮🇳❤️🇧🇩,6,0,0.0,1.0,0.0,0.0,Neutral
@adarshmegamart7313,this is so good video kepp 5 and more video make your pronusanaon is so godd,0,0,0.0,0.789,0.211,0.5777,Positive
@swapnilpupulwad9445,Please make a vlog on Ellora caves,0,0,0.0,0.685,0.315,0.3182,Positive
@kaustubhteli6126,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=1044"">17:24</a> <br>यही तो किया इन्होने। दुसरो की जगह पर कब्जा करना और बाद में उसे अपना बताना। आज भारत में भी यही कर रहे ये लोग।",3,0,0.0,1.0,0.0,0.0,Neutral
@adhikaari8941,Jai lankesh,25,2,0.0,1.0,0.0,0.0,Neutral
@manyagupta4667,more content like these,0,0,0.0,0.519,0.481,0.4173,Positive
@ngx-ironman3986,Now this is called A vlog,0,0,0.0,1.0,0.0,0.0,Neutral
@diti4192,"I really wanna go there, JAI SHREE RAM 🙏❤️",5,0,0.0,1.0,0.0,0.0,Neutral
@harsh.d.rajput,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=54"">0:54</a><br>Ravan ko respect dene ki jarurat nahi <br>Usske naam ke aage &quot;ji&quot; nahi lagaao",5,1,0.0,0.819,0.181,0.4767,Positive
@_ATOMIC_S,Sri Lanka ajh hum a aje ha ik Raja ke (Sona ke Lanka ) that sounds diff 😂😂,0,0,0.0,0.862,0.138,0.34,Positive
@sundermotivationfactshorts9756,Best of part in Ramayana,0,0,0.0,0.488,0.512,0.6369,Positive
@DOCTER_FF,Pin please❤❤❤,3,0,0.0,1.0,0.0,0.0,Neutral
@lokiii2368,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=828"">13:48</a> bhai Vanar means &quot;forest people&quot; in sanskrit.......... They are not monkeys",3,1,0.0,1.0,0.0,0.0,Neutral
@SumanaMahata-nn6bl,🚩🙏Jay Shree Ram🙏🚩🙏Jay Siya Ram🙏🚩,0,0,0.0,1.0,0.0,0.0,Neutral
@Nobody_frm_Axom,Jai Shree Ram❤,0,0,0.0,1.0,0.0,0.0,Neutral
@Simp-Son,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=480"">8:00</a> Is it even possible to make fountain in a time when there was no electricity and technology? <br>Tech burner bhai kch to sochkr bolo<br><br>Btw... I am curious too iyk pls explain me too",3,1,0.061,0.83,0.11,0.1926,Positive
@Mahek1604dlk,jacket and video is very nice👍,0,0,0.0,1.0,0.0,0.0,Neutral
@bistgamer6675,I love this is video,0,0,0.0,0.417,0.583,0.6369,Positive
@IrshadIrshad-fd6gf,Swimming pool mein aag lag gayi hogi 😂,1,0,0.286,0.714,0.0,-0.34,Negative
@onkarsinghrai,Wow😮,0,0,0.0,1.0,0.0,0.0,Neutral
@neon_218,He is neither archeological scientist nor any historian. Baaki samjhdaar logo ko ishara kaafi hai,0,0,0.0,1.0,0.0,0.0,Neutral
@purbashakhanra1968,Please ase video or lana,0,0,0.0,0.635,0.365,0.3182,Positive
@rahulchoudhury899,Jay shree ravana maharaj 🙏,0,0,0.0,1.0,0.0,0.0,Neutral
@manojnayak696,Brother more expose blog videos😊😊😊❤❤❤,0,0,0.321,0.679,0.0,-0.2247,Negative
@thex0x0,8 wonder of world. Sigiriya 🇱🇰,0,0,0.0,1.0,0.0,0.0,Neutral
@maheshhiremata5624,"Bro please release  that  jacket 🧥  in this video, on overlay ❤ love from Karnataka",0,0,0.0,0.629,0.371,0.7579,Positive
@yashkatwe575,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=1552"">25:52</a> rawan rawan rawan ❤",0,0,0.0,1.0,0.0,0.0,Neutral
@vishalsabharwal1993,Bro most of temples or historic monuments visited by tourists have noticed monkeys as they lure for food,0,0,0.0,1.0,0.0,0.0,Neutral
@asankablack,Bhai Sighiri ART nehe dekhaaa... me ek sri lankan hun.. love you bro,0,0,0.0,0.741,0.259,0.6369,Positive
@DONOTGETOFFENDED,"This is what a VLOG should be. varna bhaiya aaj k date me to sabhi vlogger ane ghum rahe. ghar ke kahani dikhana jo nahi hua wo bhi batana. showoff karna jo nahi hai wobhi dikhana. bedroom bathroom sab jagah camere le k ghumte rahna.<br><br>VLOG aisa hona chaiye, jis se samne wala bhi bahut kuch sikhe",0,0,0.0,1.0,0.0,0.0,Neutral
@bhardwajsondhi8705,Mahatma ravan ji🙏🏻,0,0,0.0,1.0,0.0,0.0,Neutral
@nomnom___x,Gold ka mahal &lt; Duplicate Stone ka mahal,0,0,0.0,1.0,0.0,0.0,Neutral
@user-bq4vm1jk3u,Social network 🎉🎉,0,0,0.0,1.0,0.0,0.0,Neutral
@VarunKumar-ec5wm,Vlog❤😊,0,0,0.0,1.0,0.0,0.0,Neutral
@yes_ayush,Why no roof anywhere ??,0,0,0.39,0.61,0.0,-0.3736,Negative
@abhishekSingh-dv4yd,Ravan ji😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@mafiagaming5242,Jay shree siyaram ji 🙏❤️❤️❤️🖤🖤🖤❤️❤️❤️🖤🖤🖤❤️❤️❤️🖤🖤🖤❤️❤️❤️<br>Jay shree hanuman ji 🙏❤️❤️❤️🖤🖤🖤❤️❤️❤️🖤🖤🖤❤️❤️❤️🖤🖤🖤❤️❤️❤️,1,0,0.0,1.0,0.0,0.0,Neutral
@magicianmessimagic,bhai sayad ravan knew that srilanka will go underwater in future so he built his kingdom in high ground,0,0,0.0,1.0,0.0,0.0,Neutral
@SohamKeFF,Op video ❤️❤️❤️❤️eee,0,0,0.0,1.0,0.0,0.0,Neutral
@kushsaud2519,2 investiger are investigating 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@rinkudeb7084,After watching this video the aura of my surround  automatically  changed... I Don&#39;t  know how,0,0,0.0,1.0,0.0,0.0,Neutral
@nepoli3276,Pura nahi dikhayabhai apura detail mein banau yr <br>Love from nepal <br>Jaya shree ram❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@sanjayp6384,No Golden palace🏰 can save an egoistic King👑!,1,0,0.188,0.513,0.299,0.3164,Positive
@animenaba5174,"Ravan was not a Villain, he was a true bhakt",0,0,0.0,0.512,0.488,0.6931,Positive
@rickykumar7051,"Good video bhai, par camera man video bahut hilla raha hai. Sir mein dard hone laga.😂",0,0,0.0,0.838,0.162,0.4404,Positive
@shashijha7895,bahut achcha,0,0,0.0,1.0,0.0,0.0,Neutral
@lalitasharma6687,Jai Siya Ram 😊,1,0,0.0,1.0,0.0,0.0,Neutral
@the_littles_world5611,Ek baat- Mza aya,0,0,0.0,1.0,0.0,0.0,Neutral
@Noob_ff_1M,Or historical places chahiye mujhe 🙏🙏,1,0,0.0,1.0,0.0,0.0,Neutral
@ltheekshana1055,Love ❤from 🇱🇰 sri lanka,0,0,0.0,0.488,0.512,0.6369,Positive
@redoyahmed1595,Vlogging is temporary gf k sath jhagra is permanent 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@FactFusion352,No one: <br>Boys on a school trip:  bhai ye pthrr kala pta kyu hai...??😂😂😂,0,0,0.176,0.824,0.0,-0.3736,Negative
@Aheuman3,"srilalka jaate hi party badal li bhai RAWAN G,    Rawan   G   WAH 😂😂😂😂😂 aao india me apka HANUMAN G intezar kar rahe hai  youtuber g😂😂",0,0,0.0,0.891,0.109,0.4019,Positive
@shebigamer2214,We need this type of vlogs..  I&#39;m Muslim from Pakistan but Im also interested in this  ...,0,0,0.0,0.818,0.182,0.5499,Positive
@aatishchetty7183,"In whole video you will hear kuch jala hua hai,jalaya gaya tha , and jala🤣🤣🤣🤣🤣🤣🤣🤣",0,0,0.0,1.0,0.0,0.0,Neutral
@Gursewak-kx6es,good bro,0,0,0.0,0.256,0.744,0.4404,Positive
@karmawangdi4937,❤❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@upendrakumarsahoo4881,Bhaiya the mysterious cobra hoob cave and ram setu bi explore karo na pleeeeeeeease,0,0,0.0,1.0,0.0,0.0,Neutral
@Abhishekgaming7754,❤❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@NKSingh2,This vlog is better than Adipurus😂,1,0,0.0,0.633,0.367,0.4404,Positive
@pixapple,Lagta hai Raavan ko Layers ka world&#39;s biggest jacket Dene aaya hai,0,0,0.0,1.0,0.0,0.0,Neutral
@M_preeti,"Correction ---- Giri means patthar nhi balki pahad ya parvat hota hai <a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=83"">1:23</a>",0,0,0.0,1.0,0.0,0.0,Neutral
@AartiMehra-ul6vw,I like this story,0,0,0.0,0.444,0.556,0.3612,Positive
@rohit_217,Bahut bahut dhanyawad 🤗♥️,0,0,0.0,1.0,0.0,0.0,Neutral
@Randeep5911,❤❤❤❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@Surajkumarvlogsxxiv,❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@rijuwanahaque8054,😮Wow,0,0,0.0,1.0,0.0,0.0,Neutral
@sumanallinone4395,❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@Anonymousiqoo,❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@RushikeshGhadshi,"i think it&#39;s a &quot;Sharabha&quot; bhagwan of Shri Mahadeva&#39;s avtaar to keep calm Narsimha avatar not a lion...I am stating this because if you ever visit maharashtra&#39;s forts you can easily see this creature on main entrance on most forts..,",0,0,0.0,0.882,0.118,0.5719,Positive
@vandanamestry1721,It&#39;s black color because of fungus dried .any rainy area stones you will get  this color only,0,0,0.075,0.925,0.0,-0.0772,Neutral
@sankalpdeoghare5041,"Maybe the mountain shape looks like a Crocodile ... How? 1) Check at <a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=1750"">29:10</a> (the mountain looks like a crocodile&#39;s face ... .. 2) the feet shown at <a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=937"">15:37</a> ... 3) the area&#39;s first line of defense were crocodiles",0,0,0.0,0.836,0.164,0.7219,Positive
@sawanbiswas9900,Namo Buddh 🙏🙏🙏🙏🙏,1,0,0.0,1.0,0.0,0.0,Neutral
@skstudio4535,Some ke Lanka theek to kal kaise gyi Sona to piglta hai 😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@GnshOfficial,❤,0,0,0.0,0.0,0.0,0.0,Neutral
@vanshashu1553,Nice,0,0,0.0,0.0,1.0,0.4215,Positive
@KrishtinaHansepi,I like this video,0,0,0.0,0.444,0.556,0.3612,Positive
@nargisnandinimali6145,There are may be sedimentary rocks...which shows the layers ..,0,0,0.0,1.0,0.0,0.0,Neutral
@MrX_Music,bhai sayad ye bhi hoo saktah ye stone jo h ye gold hoo but baad me stone me change hoo gaya,0,0,0.0,1.0,0.0,0.0,Neutral
@ishadeolekar7927,❤,0,0,0.0,0.0,0.0,0.0,Neutral
@claudiaaltuntov6076,🌷🌷🌷,1,0,0.0,1.0,0.0,0.0,Neutral
@yogeshp1329,What is the releasing date of this jacket.,0,0,0.0,1.0,0.0,0.0,Neutral
@natureloverasit2683,Ravan one my favourite person,0,0,0.0,1.0,0.0,0.0,Neutral
@AditiNath1234,"Beautiful✨✨ <a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=15"">0:15</a>",0,0,0.0,1.0,0.0,0.0,Neutral
@yammugamingyt8467,Bhai subtitle hota tyo maja aata❤,0,0,0.0,1.0,0.0,0.0,Neutral
@Future_is_here1,Which mic u use?,0,0,0.0,1.0,0.0,0.0,Neutral
@slayday195,Bhaiya Chittorgarh fort dekho,0,0,0.0,1.0,0.0,0.0,Neutral
@sudiptomondal3212,bhai travel vlogggggggg,0,0,0.0,1.0,0.0,0.0,Neutral
@Afdo92,We are Sri Lankan and we believe Ravan We do warship Lord Ravana,0,0,0.124,0.876,0.0,-0.1779,Neutral
@SRBscience,Stone ke upar jo kala kala hai wo CYNOBACTERIA ya Lichen bhi to ho sakta hai.,0,0,0.0,1.0,0.0,0.0,Neutral
@Chintupintukacomedy,You look like tech burner 😮,0,0,0.0,0.615,0.385,0.3612,Positive
@CubeQuest99,Bhai mee aapko ek pure suggestion dena chatha hu. Aap aagli baar jab is tharaha ke videos banate ho to aapke charahe ko kam dikhake thoda zyada vaha place ko dhikayiye,0,0,0.0,1.0,0.0,0.0,Neutral
@arpiijhalani2236,Jai shree Ram....🙏,0,0,0.0,1.0,0.0,0.0,Neutral
@dishasaxena111,Bro thank God you&#39;re not an archeologist,1,0,0.0,0.521,0.479,0.5574,Positive
@user-hw5bs3ey3p,RAVAN BE LIKE;-   sala vlog banayega hamre hamel kaa 😀,0,0,0.0,1.0,0.0,0.0,Neutral
@naveenpatidar6228,"Humara Raja Keval Ek , Raja RamChandra Ki Jai 🚩🇮🇳📌",0,0,0.0,1.0,0.0,0.0,Neutral
@PIKACHUTHEgamerdeep,Bhai vo pani ki vajaj se kala ho gya h patthar❤,0,0,0.0,1.0,0.0,0.0,Neutral
@godsonvasaikar200,Thode fact check kr ke bnate to bohot accha hota😅😅😅😅,0,0,0.0,1.0,0.0,0.0,Neutral
@Somd55,"The real story we were told is that Lord Mahavishnu has two guards Jay and Vijay who were given two options 1. Merge into the Lord in 3 lives as an enemy or 7 lives as a friend/devotee. They were both impatient and chose the 1st option, so they were incarnated as Hiranyakashipu and Hiranyaksha in the Satya Yuga, Ravana and Kumbhakarna in the Treta Yuga, and finally Shishupala and Dantavakra in the Dvapara Yuga. So everyone who talks against you may not actually be your enemy and vice versa. All our neigbouring countries have a great history shared with us.",0,1,0.085,0.854,0.06,-0.4019,Negative
@Yogi_baba_swag,Rawan ki Lanka ko Mata Parvati ke khne per shiv ne banvai thi.  Vishvkarma se bro.. fir rawan ko aachi lagi to shiv ne rawan ko gift ki thi . Ye sone ki Lanka ❤❤❤❤❤❤,0,0,0.0,0.919,0.081,0.4404,Positive
@skyop3206,Bhai ravan ko jante he nehi  eh walagamba raja  ka  hy unone banayata. 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@user-wq2cd6vx1c,JAI SHRI RAM,0,0,0.0,1.0,0.0,0.0,Neutral
@devsanwaliya8621,"In Ramayan, Hanuman Ji met Shani Dev in the prison of Ravan. WE all know that gold can&#39;t be burned it melts, So then Shani Dev helps Hanuman ji to burn LANKA with oils and other things.",0,0,0.081,0.856,0.064,-0.1779,Neutral
@ramneeksandhu9455,Very nice information but your videography needs improvement...it&#39;s very few seconds when the camera is in place and we are able to see the things...otherwise it&#39;s too fast. Please try to focus the camera on imp.things apart from the audio.,0,0,0.0,0.884,0.116,0.6119,Positive
@montycreeperart,Suggestion: Tumhare overlays ki jacket achhi lgi but jo tumne big big OV design diya h vo premium look ni de ra like.kafi old fashioned lag ra h.. if tum use hta do aur sirf small overlays rehne do kaafi better lgta h comparatively jo tumhara actual design hai like jaise over sized t shirt h tumhari hi company ki.. but still i want some improvement... I like this ❤,1,0,0.043,0.796,0.162,0.8271,Positive
@hiteshfirake6002,Abe srilanka original  lanka nhi hai... original lanka somewhere  around near to maldives and now it&#39;s  sunk in ocean,2,0,0.0,0.787,0.213,0.5574,Positive
@manishmeena974,Jai ho,0,0,0.0,1.0,0.0,0.0,Neutral
@romeodelhi9657,🙏JAI SHREE RAM🙏🚩,0,0,0.0,1.0,0.0,0.0,Neutral
@op_Dracula_ff,Jai shree ram❤❤❤,1,0,0.0,1.0,0.0,0.0,Neutral
@toshi8216,Kahaniya nhi sachi baate,0,0,0.0,1.0,0.0,0.0,Neutral
@fz9222,Hr cheez theory h 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
