Author,Comment,LikeCount,ReplyCount,neg,neu,pos,compound,Label
@umashankar3060,Time hai Bhai ka ...,0,0,0.0,1.0,0.0,0.0,Neutral
@user-tv6mk8rr4q,Legend koi aur dekh rh ehai,0,0,0.0,1.0,0.0,0.0,Neutral
@dineshvasava685,Mann be like ...gaddari karbe,0,0,0.0,0.615,0.385,0.3612,Positive
@ChingChongghbk,When good looking people flirts<br>Air hostess - <b><i>blushes</i></b> 🥴<br>When average looking people flirts<br>Air hostess - He is harrassing me 😡,0,0,0.0,0.847,0.153,0.4404,Positive
@user-ov5hd3dn2q,Aur agar video nahi banti aur ye entertainment ka song nahi chalta to ye harrasment ho jata ye to galat baat hai bhai😂😂😂😂,0,0,0.0,0.887,0.113,0.4215,Positive
@shorolrahman,Whats the name of the song?,0,0,0.0,1.0,0.0,0.0,Neutral
@asphaltgaming2804,Yai flight hai ya fir bus I&#39;m still confused 🤔😕,0,0,0.204,0.796,0.0,-0.3182,Negative
@james_1.,"Plane not flying at, it&#39;s landed",0,0,0.0,1.0,0.0,0.0,Neutral
@aalyasrivastava1420,Ye sarkaari bus ki bheed kaise?😂,0,0,0.0,1.0,0.0,0.0,Neutral
@roshansendang7457,What happen if she really give him poision😅😅,0,0,0.0,1.0,0.0,0.0,Neutral
@zedkon3302,Khule me😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@AmitKumar-tf8jf,Yai flight h 😅 ya train,0,0,0.0,1.0,0.0,0.0,Neutral
@deepakgaur605,Bus hi hai😂,0,0,0.0,1.0,0.0,0.0,Neutral
@rajdurai6780,Train me airhostess?😮,0,0,0.0,1.0,0.0,0.0,Neutral
@deepaksharma-sd5if,Ye kesi plane hai jismain log khade hoke travel kar re hai,0,0,0.0,1.0,0.0,0.0,Neutral
@bipulkumar-lm8en,Very nice ❤❤,0,0,0.0,0.393,0.607,0.4754,Positive
@shamy_HQ,Bhai plane hai ya mumbai local,0,0,0.0,1.0,0.0,0.0,Neutral
@mrumi991,Indian air lines main log kady ho k travel krty hain kya.?🤔🤔🤔,0,0,0.0,1.0,0.0,0.0,Neutral
@Indian_Knight_07,Green wali aunty be like : 🙄 ye kya bakchodi chal rahi hai,0,0,0.0,0.8,0.2,0.3612,Positive
@rjtm7976,"Log khare kyun he,,,, eise hi ja rahe he kya😢",0,0,0.0,1.0,0.0,0.0,Neutral
@xaviersan6250,Flights ke rate km ho gye hain shayad,0,0,0.0,1.0,0.0,0.0,Neutral
@vimaladiley2227,Ye kya ab flight mein bhi khade hoke travel krna padta hai😢,0,0,0.0,1.0,0.0,0.0,Neutral
@ritesh1235,Page ke piche dekho numbers honge unke.,0,0,0.0,1.0,0.0,0.0,Neutral
@Sunshine_014,Pad shung rha ha 😂😂😂😂,0,0,0.0,0.625,0.375,0.34,Positive
@sgpriyansh6698,Hello police it&#39;s an emergency<br>Yaha ik tharki aya hai,0,0,0.0,1.0,0.0,0.0,Neutral
@pankajpanditofficial1440,Koi id to btao is ladki ki. Last me jo latter pr mentioned h. 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@bilalrajput2444,"That&#39;s all fine, but why is there so much noise inside the flight like a bus, everyone is standing.",0,0,0.0,0.775,0.225,0.5647,Positive
@MukeshKumar-wz5sk,Are video mein yogesh dancer tha kisne kisne notice kiya,0,0,0.0,1.0,0.0,0.0,Neutral
@sanjeevdesai4128,Flight me bhi standing ticket hoti gai kya  fir ye sab log khade kyu hal,0,0,0.0,1.0,0.0,0.0,Neutral
@vaishaliarya9948,Kis kis ne thamkeen dii ko notice kiya,0,0,0.0,1.0,0.0,0.0,Neutral
@Roywalker300,Bhai pyar me plane se kudd ja 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@bhupinder955,"India ka future, 😢",0,0,0.0,1.0,0.0,0.0,Neutral
@MrSunil2212,"Tight hai, in Mumbai way.",0,0,0.0,1.0,0.0,0.0,Neutral
@madhusmitapanda1571,Is any one noticed Tamkeen at last,0,0,0.0,1.0,0.0,0.0,Neutral
@arshpatel7392,Uma kuturla uma kuturla ❤❤❤❤❤😍😍😍,0,0,0.0,1.0,0.0,0.0,Neutral
@NARUTOUZUMAKI-fl1ui,Bhai phone bhi diya ki nhi,0,0,0.0,1.0,0.0,0.0,Neutral
@jackshulka428,ये लोग सिटी बस की तरह खड़े क्यू है 🧐,0,0,0.0,1.0,0.0,0.0,Neutral
@UshaDevi-xg3vr,aise logo ko gao meharchaura bolte h😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@ashishbaliyan1157,Bkl inha hasne k hi paisa milta h 😅,0,0,0.0,1.0,0.0,0.0,Neutral
@muhammadsalamkhan1,India men public plane men bhee kharri ho kar jaati hai kya? 🧐,0,0,0.0,1.0,0.0,0.0,Neutral
@madujat2803,Noty ho raha 😂😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@mdalaminhossan7035,Carancterless😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@DynamicRaku,Ye flight ha ya bus?,0,0,0.0,0.625,0.375,0.34,Positive
@lopamudrasahoo50,Tamkeen khan❤,0,0,0.0,1.0,0.0,0.0,Neutral
@akhossain5042,Let him cook,0,0,0.0,1.0,0.0,0.0,Neutral
@kunalshimpi7143,Full video he kisi ke pas?,0,0,0.0,1.0,0.0,0.0,Neutral
@Bluetears28,cute toh hai,0,0,0.0,0.4,0.6,0.4588,Positive
@satyamchauhan21,Ye plane me log khade ho kar jate hai kya 🤔,0,0,0.0,1.0,0.0,0.0,Neutral
@m.anaya24,Did someone noticed tamkeen😮,0,0,0.0,1.0,0.0,0.0,Neutral
@ashishb251,Aisi filming chalti hai kya flight me,0,0,0.0,1.0,0.0,0.0,Neutral
@anonymous_0007,Yeh airhostess bus mein kya kar rahi hai🙄,0,0,0.0,1.0,0.0,0.0,Neutral
@somnathpaul4381,Bhai ko ek chahiye tha. Teen mil gaya,0,0,0.0,1.0,0.0,0.0,Neutral
@clearconcept6285,Kisi ne Yogesh ko pehchana kya??😂 Is video me,0,0,0.0,1.0,0.0,0.0,Neutral
@BankNiftyChamaeleon,Hasna Hr ldki ki Ada hai..<br>Jo isko pyar smjhe wo gadha hai.,0,0,0.0,1.0,0.0,0.0,Neutral
@moodflix5053,Piche number ha 😂,0,0,0.0,0.213,0.787,0.4019,Positive
@pratibha1505,Anyone notice yogesh sharma 😊,0,0,0.0,1.0,0.0,0.0,Neutral
@pratyakshsomani,Creepy passenger pro.,0,0,0.0,1.0,0.0,0.0,Neutral
@indranilkundu1759,Are tamkeen mam😅,0,0,0.0,1.0,0.0,0.0,Neutral
