Author,Comment,LikeCount,ReplyCount,neg,neu,pos,compound,Label
@garry_hundal7769,First time Punjabi song in a Bollywood movie without corruption 🎉❤,833,17,0.0,1.0,0.0,0.0,Neutral
@Raj_02_07,Voice is lions sound ❤,1,0,0.0,1.0,0.0,0.0,Neutral
@ravikumar2000,"Used full veer rash type folk song,<br>What a genius director 👏👏",1,0,0.231,0.769,0.0,-0.4019,Negative
@ShekharMehndole.,Ranbir Kapoor All Films Gives Different Types Of Masterpiece Songs❤❤<br>That&#39;s Why Ranbir is My Favourite actor ❤❤,1,0,0.0,0.796,0.204,0.6249,Positive
@Thelordpjcircketofficial,Love this song❤,3,0,0.0,0.323,0.677,0.6369,Positive
@subbunittala2012,Telugu always respects hindi and other indian languages,4,1,0.0,0.753,0.247,0.3182,Positive
@mrnobodyman409,As a telugu guy proud of sandeep reddy vanga a telugu director given a importance to panjabi❤,185,3,0.0,0.682,0.318,0.6808,Positive
@samgaming1138,such great cars used in this movie ❤,0,0,0.0,0.594,0.406,0.6249,Positive
@mukundagarwal1131,I am Marwadi but still I love this Punjabi song,1,0,0.0,0.547,0.453,0.7783,Positive
@sytajeshwarsingh4518,Waheguru ji ka Khalsa waheguru ji ki Fateh 🙏🙏,3,0,0.0,1.0,0.0,0.0,Neutral
@atoz9514,Punjabi feel proud of this song,4,0,0.0,0.617,0.383,0.4767,Positive
@sanjaysamota4398,Nice song hai ❤❤❤,3,0,0.0,0.517,0.483,0.4215,Positive
@akankshakonda7145,"This is song has a great energy in it.<br>Being a telugite i could not understand the lyrics , but i could feel the intensity of the song.<br>Dear punjabi friends your music is top notch , even though we dnt understand lyrics me and my friend&#39;s enjoy punjabi music.",375,6,0.0,0.715,0.285,0.9294,Positive
@rohtashsaharan9993,Bhupinder babbal give this masterpiece to punjabi music 🔥🔥🔥🔥🔥,0,0,0.0,0.621,0.379,0.7073,Positive
@harpreetdharmsoth1092,Punjabi culture ❤️,1,0,0.0,1.0,0.0,0.0,Neutral
@imRK.,ഇതിന്റെ തിയേറ്റർ എക്സ്പീരിയൻസ് ചുമ്മാ 👌🔥🔥,2,0,0.0,1.0,0.0,0.0,Neutral
@rohit60765,The backbenchers feel this song ❤❤❤❤❤❤❤,1,0,0.0,1.0,0.0,0.0,Neutral
@funnydubb9305,"Best BGM , Acting, Action What A Movie 🔥",5,0,0.0,0.543,0.457,0.6369,Positive
@sohilbelim6048,"<a href=""https://www.youtube.com/watch?v=zqGW6x_5N0k&amp;t=65"">1:05</a> Pure Goosebumps 😍🔥🔥 What a composition, hats off to all the artist who are heart of this energetic track... Punjabi music at his best.. 🔥🔥🔥",290,2,0.0,0.881,0.119,0.5228,Positive
@Sonamsolanki2,I&#39;m love with this song awesome superb ever ❤❤❤,0,0,0.0,0.326,0.674,0.9246,Positive
@mr_Chinnu_18,Theatres are going to be blasted for this song 🔥💥,5,0,0.0,1.0,0.0,0.0,Neutral
@ghousbhai6711,i love this song,0,0,0.0,0.323,0.677,0.6369,Positive
@shihabmohammadshibly704,&quot;Arjan vallley ne pair jod ke gandasi maari&quot;<br><br>Meaning: <br>Arjan Valley put his feet together and hit the axe with force<br><br>This song is dedicated towards the scene where Ranbir fights all the goons with axe.,2,0,0.143,0.779,0.078,-0.128,Neutral
@shihabmohammadshibly704,&quot;Arjan vallley ne pair jod ke gandasi maari&quot;<br><br>Meaning: <br>Arjan Valley put his feet together and hit the axe with force<br><br>This song is dedicated towards the scene where Ranbir fights all the goons with axe.,1,0,0.143,0.779,0.078,-0.128,Neutral
@Rizwan_Shariff,Punjabi ❤songs are like instant energy drinks,0,0,0.0,0.521,0.479,0.5574,Positive
@aaditya503,I can&#39;t really describe it but this genre of music always feel like last period of a great day full of energy🇮🇳♥♥,137,1,0.0,0.669,0.331,0.872,Positive
@prakashcspachan1067,Superrr musicc❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@kamlakashyap4080,I love this song 😍😍,0,0,0.0,0.417,0.583,0.6369,Positive
@abishekcalicut1776,Big fan sir ❤,0,0,0.0,0.465,0.535,0.3182,Positive
@ashwanisharma6257,Beautiful song ❤️❤️,2,0,0.0,0.339,0.661,0.5994,Positive
@manjeetspawar7373,Most ROARING 🐯 SONG. ❤❤❤❤<br>WARRIOR SONG ❤❤❤❤,1,0,0.0,1.0,0.0,0.0,Neutral
@gauravkshirsagar3552,Goosebumps! This is what we expect from punjabi music,398,6,0.0,1.0,0.0,0.0,Neutral
@atulkashyap7,No one&#39;s Fan here But I Love ❤ this SonG😇😈👌,1,0,0.114,0.356,0.53,0.7814,Positive
@Anushka_Manchanda,"Punjabi always rock<br>Because of this song , movie is hit",0,0,0.0,1.0,0.0,0.0,Neutral
@user-tk9yu3nj1n,Nice 👍👍👍👍,1,0,0.0,0.263,0.737,0.4215,Positive
@user-vk8wn4op1y,Nice song ❤,0,0,0.0,0.263,0.737,0.4215,Positive
@arindamghosh6267,"This song is nomination for Oscar award, Oscar award Pana chahiye,<br>Outstanding song",1,0,0.0,0.588,0.412,0.7906,Positive
@speakingtree2385,"Goosebumps. 🔥🔥 Regional Director can better sense, value and feel the regional folklore and presents like this. Kudos to the Telugu Director, Vanga Sandeep Reddy for using Punjabi folklore song at right place in the movie 💌",332,0,0.0,0.733,0.267,0.8928,Positive
@user-qw3jj4lg4j,What a goosebump song yarr 🎉😢,0,0,0.0,1.0,0.0,0.0,Neutral
@hafijashikha9316,Want to dance in all <br>marriage occasion on this song🎉,0,0,0.0,0.874,0.126,0.0772,Positive
@arjunchhetri7,I love the sound yrr💝💖,0,0,0.0,0.417,0.583,0.6369,Positive
@ManishKhadiya-ce2pm,🤩🤩🤩🤩🤩❣️❣️❣️❣️ i Am from gujrat....nice my heart tuch songs......❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,1,0,0.0,1.0,0.0,0.0,Neutral
@TOXICOLOGY980,I was never a ranbir Kapoor fan but as a Punjabi this song and this movie blew my mind love it,219,9,0.064,0.687,0.249,0.7445,Positive
@Chirag-gc2ne,Precious ❤,1,0,0.0,0.0,1.0,0.5719,Positive
@vineetparu,Well written song❤,2,0,0.0,0.488,0.512,0.2732,Positive
@devamsihag1037,That&#39;s superb🎉🎉😂😂😂❤,1,0,0.0,1.0,0.0,0.0,Neutral
@gyanprakashyadav2055,I love ❤❤ Indian culture,0,0,0.0,0.417,0.583,0.6369,Positive
@sankobkoushik8554,Love from Assam ❤❤❤,0,0,0.0,0.417,0.583,0.6369,Positive
@ManpreetKaur-to6vi,Nice video! So good to see Sikh veere! Thanks to the entire Animal team for recognizing and bringing Sikh brothers to this frame / video / movie. Lots of love from Germany ❤,304,5,0.0,0.655,0.345,0.9284,Positive
@jassieesekhon4152,ਬਹੁਤ ਸੋਹਣਾ ਗੀਤ ❤🎉,0,0,0.0,1.0,0.0,0.0,Neutral
@gursawaksingh5927,Great song,1,0,0.0,0.196,0.804,0.6249,Positive
@bagadaprakash34,Outstanding❤❤❤❤❤🎉🎉🎉,0,0,0.0,1.0,0.0,0.0,Neutral
@narayanan83,Song sound like sung by a LION 🔥🔥🔥,1,0,0.0,0.706,0.294,0.3612,Positive
@iamgorsi1632,Proud to be PANJABI,1,0,0.0,0.492,0.508,0.4767,Positive
@raghuvindrasaini7386,Goosebumps and Tribute to all Sikh Warriors🫡🫡🫡🫡,619,19,0.0,1.0,0.0,0.0,Neutral
@suvarnashirge7125,Punjabi always rock<br>👍,1,0,0.0,1.0,0.0,0.0,Neutral
@lovelydogpet,As a Punjabi...felling like a king,0,0,0.0,0.545,0.455,0.3612,Positive
@user-lf3yv5br7b,Very good song,2,0,0.0,0.385,0.615,0.4927,Positive
@moto_kid53moto_kid81,Punjabj folk 🔥 amazed from kerala love ❤❤❤ love moreee,2,0,0.0,0.341,0.659,0.9118,Positive
@rammnikkaur1329,What a song,0,0,0.0,1.0,0.0,0.0,Neutral
@gagankapoormb,"Real punjabi song always gives you goosebumps ,Being a punjabi ,thats what we call real punjabi song with folk music. RK is most suitable for this song with superb acting",203,0,0.0,0.872,0.128,0.6249,Positive
@rohanrouth663,❤❤❤❤❤❤one month complete this song 🔥🔥🔥🔥🔥🔥🔥🔥🔥,4,0,0.0,1.0,0.0,0.0,Neutral
@cheetahrevolutiongaming1729,This Song shows The Power of Shri Guru Govind Singh and His 4 sons ❤‍🔥❤‍🔥Very Powerful Punjabi Song 💪Jai Hind,15,0,0.0,0.865,0.135,0.4215,Positive
@fanOartofkfoOfInsta,"<a href=""https://www.youtube.com/watch?v=zqGW6x_5N0k&amp;t=8"">00:08</a> it begans becoming ❤️‍🔥",1,0,0.0,1.0,0.0,0.0,Neutral
@shivanithakur2185,Punjabi vibes in Bollywood 🎉,2,0,0.0,1.0,0.0,0.0,Neutral
@maheshkochra3117,❤❤😊,0,0,0.0,1.0,0.0,0.0,Neutral
@invincible6672,After listening this song in the theatre the energy get doubled when audience have the same vibes as you do. 🔥🔥❤️ Loved it totally!,317,1,0.0,0.778,0.222,0.7424,Positive
@mihirkumar2887,CANT WAIT TO WATCH THIS,0,0,0.0,1.0,0.0,0.0,Neutral
@smartfoods8470,This song is so good 👍❤❤,1,0,0.0,0.707,0.293,0.4404,Positive
@smartfoods8470,Too good song ❤l have ever had ❤❤❤,1,0,0.0,0.707,0.293,0.4404,Positive
@payal7479,Now this is what we want,0,0,0.0,0.794,0.206,0.0772,Positive
@FebiAju,I don&#39;t understand the language but still listening ❤♥️,0,0,0.0,1.0,0.0,0.0,Neutral
@bawaditta2084,Arjan vaily all time favourite song<br>❤❤❤❤❤❤❤❤❤❤<br>Love you all animal team<br>Thanks for such entertainment,5,0,0.0,0.811,0.189,0.4215,Positive
@tymmetry2787,The amount of adrenaline rush that this Punjabi verse produces is immense to the core. The same amount of feeling that I&#39;ve felt before with a particular song was Thuninju Vettuven from the movie Ratha Sarithiram.❤️‍🔥<br><br>Feel the power of the Punjabi verse.🔥,170,0,0.0,0.964,0.036,0.128,Positive
@user-vh7wg3iw5i,Proud ur acting ranbir sir ❤❤❤,2,0,0.0,0.617,0.383,0.4767,Positive
@sushanbarnwal9391,Song is 🔥 🤗,0,0,0.0,1.0,0.0,0.0,Neutral
@tgffkiran8174,Background music super❤,0,0,0.0,1.0,0.0,0.0,Neutral
@abhijeetdas5375,Salute to all the Sikh Gurus who sacrificed their lives to save Sanantan Dhrarma,0,0,0.0,0.802,0.198,0.4939,Positive
@utube.shorts_new,❤❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@user-xu7qv8uc4j,I always thought that this was just a snippet when the teaser came out. This will be pure goosebumps if played at the big screen.,114,3,0.079,0.827,0.094,0.1027,Positive
@SiddharthKhasyap,On loop baba 🔥🔥,1,0,0.0,1.0,0.0,0.0,Neutral
@reenaskitchen7682,Great punjabi song ❤❤❤,2,0,0.0,0.423,0.577,0.6249,Positive
@Mallu_night_owl,My Spotify is asking me why are you playing this song in a loop? They says I&#39;m playing this song for the last two two days more.,3,0,0.0,0.87,0.13,0.3818,Positive
@smartgameing1453,This is song my best ❤,1,0,0.0,0.488,0.512,0.6369,Positive
@user-gj5ub6xo1y,Very nice 👍🎉,1,0,0.0,0.393,0.607,0.4754,Positive
@83neelesh,"The Indian team should listen to this song before taking on the Australian team before starting the cricket finals. Full goosebumps and energetic , ho gayi ladai bhari.",282,11,0.0,0.9,0.1,0.4404,Positive
@igationsdrum,felt da &quot;immediacy&quot; rhythm soooooo &quot;HYPOTHETICALLY&quot; strong 🔥<br>P.S / juz&#39; liked da &quot;track&quot; nothin&#39; related to a movie or a wounded feminity masculinity 😎,0,0,0.0,0.747,0.253,0.7269,Positive
@user-oc2db3tx9o,😊😊😊powerful song Arjun velly,0,0,0.0,1.0,0.0,0.0,Neutral
@devanandsharma5764,Very nice motivation song,2,0,0.0,0.257,0.743,0.6976,Positive
@ramamoorthy1000,I am from tamilnadu I don&#39;t know even a single line meaning but I love the Punjabi song Punjabi rocks❤❤❤❤❤❤,2,1,0.0,0.721,0.279,0.7783,Positive
@samsadkhan5308,🔥🔥🔥🔥🔥 agg lga di,2,0,0.0,1.0,0.0,0.0,Neutral
@bikramjeet08,Thank God they kept the lyrics intact!  Goosebumps!,136,0,0.0,0.417,0.583,0.717,Positive
@Divya-om7pp,This song is magic....🔨⚔️,2,0,0.0,1.0,0.0,0.0,Neutral
@HarshThakur0001-ns3rn,Good song ❤😅,1,0,0.0,0.408,0.592,0.4404,Positive
@devashish44,"Ranbir for the Oscar! Especially the first half - step aside Hanks, Di’Caprio, Denzel. Oscar needs to go to Ranbir Kapoor, also now Hon Ranbir Singh!",0,0,0.0,1.0,0.0,0.0,Neutral
@dakshjuneja1496,❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@prajuditheentertainer173,I am Marathi and kattar maratha ...but this song motivates me ...luv 💞 u my fav sikh Bros 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳❤️❤️❤️❤️,2,0,0.0,0.833,0.167,0.4588,Positive
@vamshikrishna8632,Super song 👌🔥🔥,1,0,0.0,0.339,0.661,0.5994,Positive
@user-yg4po2te7u,PUNJABIS AND PUNJAB&#39;s music is NUMBER 1 ONE IN THE WORLD,2,0,0.0,0.816,0.184,0.2577,Positive
@eliterahulff,Finally Bollywood are showing the full potential of our Sikh brothers❤ Hindu ❤ Sikh bhai bhai,1,0,0.0,1.0,0.0,0.0,Neutral
@dvbatista03,This song is awesome,2,0,0.0,0.423,0.577,0.6249,Positive
@inderoberoi3605,Awesome voice of sardar bhupinder babbal Singh ji and Tribute to all Sikhs warriors this song made goosebumps Hats off ❤❤❤,222,0,0.0,0.83,0.17,0.6249,Positive
@user-vf1sg5tt8x,Nice song ❤,1,0,0.0,0.263,0.737,0.4215,Positive
@lovepeace2049,"As a punjabi, that chak oye really gives energy😎🔥",0,0,0.0,1.0,0.0,0.0,Neutral
@ZainulSaiyed22,🔥🔥🔥🔥,1,0,0.0,1.0,0.0,0.0,Neutral
@rajivprashar2161,Nice song ❤,1,0,0.0,0.263,0.737,0.4215,Positive
@nitish2732,Listen this song every day <br>To much energetic❤❤,1,0,0.0,1.0,0.0,0.0,Neutral
@monish007hyd,"This Song is &quot;Piercing my Nerves with Energy&quot;<br>Just, this one song is Enough...!!! to watch Animal movie, No matter to movie success.<br>Pride of my fellow Punjab brothers. <br>Proud of our telugu Director Sandeep Reddy Vanaga.",167,0,0.119,0.852,0.029,-0.5229,Negative
@meerarathour9621,"What a song loved the authentic Punjabi vibes which i was missing from a decade Tired of same songs on same beat and same showoff with guns, cars,kudi and drugs Thank you very very much playing on repeat and very emotional for the tribute to our hero Arjan singh Nalwa youth must read about him you’ll be proud to know who he was and who Hari singh Nalwa was🙏🏻",9,0,0.063,0.721,0.216,0.9049,Positive
@LordLaavineshNithianandan,💥💪🏾👑 as a Thamizhan I can sense the British fear without their guns,0,0,0.242,0.758,0.0,-0.4939,Negative
@teenapankaj5353,Enthusiastic🥵🔥,0,0,0.0,1.0,0.0,0.0,Neutral
@user-dg6pl2kq2j,great song,0,0,0.0,0.196,0.804,0.6249,Positive
@cashedge1,"Ranbir Kapoor deserves Film Fare as a best actor, I support this 100%.",2,1,0.0,0.566,0.434,0.7845,Positive
@Magnus5757,"A pure Punjabi Song, keeping it&#39;s cultural and folk integrity intact. Well done Sandeep Reddy Vanga, unlike Akshay Kumar, Aamir Khan and Ajay Devgan&#39;s joker appearances.",131,0,0.0,0.724,0.276,0.7184,Positive
@abhisheksen6122,I’m in love with this song 🎧. Just superb 👌 song.,1,0,0.0,0.491,0.509,0.8519,Positive
@user-oi8md3ty6w,My favourite song 🎉🎉🎉❤❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@sarvjeetdhaliwal664,Movie dehk krrr maje a gye ❤❤,2,0,0.0,1.0,0.0,0.0,Neutral
@JatinKumar-tn9gb,This song is fire 🧨🧨❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,1,0,0.375,0.625,0.0,-0.34,Negative
@shahadatbijali4009,Nice song🔥,0,0,0.0,0.263,0.737,0.4215,Positive
@harsholic,I am not Ranbir&#39;s Fan But trust me..His Acting In this This Film will be a All time Legend💯,219,8,0.071,0.717,0.213,0.6084,Positive
@VINAYAK.VINAYAK.,ವಿಡಿಯೋ ಚೆನ್ನಾಗಿದೆ ಸರ್ ಅದ್ಬುತ ❤️💐👍🤗,1,0,0.0,1.0,0.0,0.0,Neutral
@sandeepbajwa,If siddhu would have sung this ! It would have been out of this world! RIP siddhu paaji,2,0,0.0,1.0,0.0,0.0,Neutral
@tales_in_pocket267,PROUD ON JAT community,3,0,0.0,0.439,0.561,0.5904,Positive
@thedeadline7709,Best Gym song of 2K23❤,1,0,0.0,0.488,0.512,0.6369,Positive
@jeewssam8418,Telegu director bringing in Folk Punjabi music into mainstream...India Unites!!,2,0,0.0,1.0,0.0,0.0,Neutral
@arijitsinghmelodies2390,What a song🔥🔥<br>Goosebumps guaranteed in theatres<br>Mass Ranbir Kapoor,100,9,0.0,1.0,0.0,0.0,Neutral
@Apsaraa-Rani,🧡🤍💚🇮🇳🧡🤍💚™️....𝐁𝐨𝐥𝐥𝐲𝐰𝐨𝐨𝐝 ❣️💞❣️,0,0,0.0,1.0,0.0,0.0,Neutral
@Vivek_LALLA_2.0,I AM PROUD TO BE MASCULINE,1,0,0.0,0.563,0.437,0.4767,Positive
@altamashzain5839,Amazing Song Paa G&#39; ❤👌😘 Full Sidhu MooseWala da Swag 🎇,1,0,0.0,0.703,0.297,0.5859,Positive
@vijayguru755,Jai Guru Arjan dev and Jai Arjan vaily,3,0,0.0,1.0,0.0,0.0,Neutral
@Singh_Harpreet001,Punjabi music on top in world..proud to be a sikh❤️,174,8,0.0,0.816,0.184,0.2023,Positive
