Author,Comment,LikeCount,ReplyCount,neg,neu,pos,compound,Label
@diwakarofficial9894,Poorav bhai ye to aj pta chala ki carry bhai ki vedio mai dolly ap hume h 😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@AmandeepSingh-gq5yv,Carry ❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@itsshivamrapper,Bkp ❤,1,0,0.0,1.0,0.0,0.0,Neutral
@rohitsharma9381,But aap thoda nervous dikhe unke samne 😊😊😊,0,0,0.231,0.769,0.0,-0.2732,Negative
@ritwikkumarde948,OP 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Ravi_Babu_41,Thanks for 260 subscriber love you all,0,0,0.0,0.413,0.587,0.7964,Positive
@malayavlogs9999,One chai plz 😂,0,0,0.0,0.606,0.394,0.0772,Positive
@the_crazy_anil_officail,Bkp❤❤,2,0,0.0,1.0,0.0,0.0,Neutral
@raghav7355,bantai ko lagi bhook😂,1,0,0.0,1.0,0.0,0.0,Neutral
@TusharS1999,Next one jack Sparrow,0,0,0.0,1.0,0.0,0.0,Neutral
@iamOneXd,"<a href=""https://www.youtube.com/watch?v=S_DRe0qbUJk&amp;t=325"">5:25</a> ai fears from bro 😂",0,0,0.359,0.641,0.0,-0.4215,Negative
@Awara_parinda_.,Ajazz Khan pr banao short parody 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@techznishan,Bhai hacker hai hacker 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@bfourteenofficial,🔥🔥🔥,0,0,0.0,1.0,0.0,0.0,Neutral
@dragongaming5218,Dolly taking last shot 💀,0,0,0.0,1.0,0.0,0.0,Neutral
@Imperial0010,bhai vlogging karte hue bear grills la look araa h pura,0,0,0.0,1.0,0.0,0.0,Neutral
@mehtasahil02,Dolly dolly dolly chai wali 😂😂,1,0,0.0,1.0,0.0,0.0,Neutral
@JugantarBorthakur,Bkp bole toh taqlif 🥷🥷,1,0,0.0,1.0,0.0,0.0,Neutral
@ARSHOLAGAMING,100% dolly lookup,0,0,0.0,1.0,0.0,0.0,Neutral
@shahidhusain1733,until this video i didnt knw ki bill ka character Carry ne kiya,0,0,0.0,1.0,0.0,0.0,Neutral
@JavedKhan-co4lx,Mumbai se wapas laute samay har kisika yahi hal hota😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Imrankhan-tr2dd,Bantai ko lagali bhook💀💀,1,0,0.0,1.0,0.0,0.0,Neutral
@Stranger_shorts_777,Thank you for 70 subscribers,0,0,0.0,0.615,0.385,0.3612,Positive
@sheetal_baisa,best part about his video is you.,0,0,0.0,0.588,0.412,0.6369,Positive
@itzmilan77,Bhai ye set he😂😂 mujhe laga sachme street me kr rhe he ye log,0,0,0.0,1.0,0.0,0.0,Neutral
@TMG_BoY,Is Real Channel Of Pruv Jha,0,0,0.0,1.0,0.0,0.0,Neutral
@only_Money_613,Volog continue ho na chahiye 😮❤,0,0,0.0,1.0,0.0,0.0,Neutral
@shrutipriya1406,"<a href=""https://www.youtube.com/watch?v=S_DRe0qbUJk&amp;t=316"">5:16</a>  burger khayega! 😂",1,1,0.0,1.0,0.0,0.0,Neutral
@caryabecar9750,$ sign one time😅😅😅,0,0,0.0,1.0,0.0,0.0,Neutral
@Mjeph95,Bhai Hacker hai hacker,0,0,0.0,1.0,0.0,0.0,Neutral
@hamayunkhantigerian4815,Cheese ak dam badreya Hain 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@amamshakya7180,Bhai ap ki shakal &quot;The Boy&#39;s&quot; me Frenchie jesi lagti hai 😅,0,0,0.0,1.0,0.0,0.0,Neutral
@COLECITYRIVIEW,DHRUV BHI ABHITAK SIRF DEKHTA THA ABHI SUBSCRIBE KRA... EK REQUEST hai... Bigg boss ko rost kro,0,0,0.0,1.0,0.0,0.0,Neutral
@bhavikbhavsareditzz,"video qualtiy kyu hug rhi,,,,",0,0,0.0,0.563,0.437,0.4767,Positive
@anixteyiskillingme5978,❤😊,0,0,0.0,1.0,0.0,0.0,Neutral
@beingchitrakar71,that was set wow,0,0,0.0,0.441,0.559,0.5859,Positive
@Rehmansindhi13,Love you from Pakistan ❤❤,0,0,0.0,0.488,0.512,0.6369,Positive
@Demondrawsarecool,Mast bhai,0,0,0.0,1.0,0.0,0.0,Neutral
@manasranjan7894,Bantai ko lageli bhook 😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@aashishpushpad7173,Bhai tu hostel daze me bhi to tha wha to isse bhi bada set hoga,1,0,0.108,0.892,0.0,-0.1779,Neutral
@Gupta_Kishan012,Bhai Jhony Sins Ke upr parody banao pls,0,0,0.291,0.583,0.126,-0.4019,Negative
@FreshWheelz,This Dolly Is more Dolly Than The Real Dolly,0,0,0.0,1.0,0.0,0.0,Neutral
@Zaidplier,Garam hey garam hey 😂,0,0,0.0,1.0,0.0,0.0,Neutral
